"city_development_index","gender","relevent_experience","enrolled_university","education_level","major_discipline","experience","company_size","company_type","last_new_job","training_hours","target","gender_Female","gender_Male","gender_Other","relevent_experience_Has relevent experience","relevent_experience_No relevent experience","enrolled_university_Full time course","enrolled_university_no_enrollment","enrolled_university_Part time course","education_level_Graduate","education_level_High School","education_level_Masters","education_level_Phd","education_level_Primary School","major_discipline_Arts","major_discipline_Business Degree","major_discipline_Humanities","major_discipline_No Major","major_discipline_Other","major_discipline_STEM","company_size_<10","company_size_10-49","company_size_50-99","company_size_100-500","company_size_500-999","company_size_1000-4999","company_size_5000-9999","company_size_10000+","company_type_Early Stage Startup","company_type_Funded Startup","company_type_NGO","company_type_Other","company_type_Public Sector","company_type_Pvt Ltd","last_new_job_>4","last_new_job_1","last_new_job_2","last_new_job_3","last_new_job_4","last_new_job_never"
0.55,"Male","Has relevent experience","no_enrollment","Graduate","STEM",8,"100-500","Pvt Ltd","1",24,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.878,"Other","No relevent experience","no_enrollment","Masters","STEM",5,"50-99","Pvt Ltd","1",150,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.92,"Female","Has relevent experience","no_enrollment","Graduate","STEM",11,"500-999","NGO",">4",20,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.92,"Other","Has relevent experience","no_enrollment","Graduate","STEM",5,"500-999","Pvt Ltd","1",140,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM",12,"5000-9999","Pvt Ltd","1",52,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0.939,"Male","Has relevent experience","no_enrollment","Graduate","STEM",5,"50-99","Pvt Ltd","2",160,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.897,"Male","Has relevent experience","no_enrollment","Masters","STEM",9,"5000-9999","Pvt Ltd","2",3,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM",2,"<10","Pvt Ltd","2",2,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM",5,"1000-4999","Pvt Ltd",">4",28,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.754,"Male","Has relevent experience","no_enrollment","Graduate","Other",5,"50-99","Pvt Ltd","4",46,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.855,"Male","Has relevent experience","no_enrollment","Graduate","STEM",8,"50-99","Pvt Ltd","1",210,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.926,"Male","Has relevent experience","no_enrollment","Graduate","STEM",10,"<10","Pvt Ltd","1",36,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.949,"Male","No relevent experience","Full time course","Graduate","STEM",4,"50-99","Pvt Ltd","1",160,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.624,"Male","Has relevent experience","Full time course","Graduate","STEM",2,"10-49","NGO","2",101,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.926,"Male","Has relevent experience","no_enrollment","Masters","STEM",6,"50-99","Pvt Ltd","1",46,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.925,"Male","Has relevent experience","no_enrollment","Graduate","STEM",5,"1000-4999","Pvt Ltd",">4",19,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM",3,"100-500","Pvt Ltd","2",26,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.698,"Other","Has relevent experience","Full time course","Graduate","STEM",7,"<10","NGO","1",90,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.896,"Male","Has relevent experience","no_enrollment","Graduate","STEM",9,"<10","Pvt Ltd","4",59,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.92,"Male","Has relevent experience","Part time course","Graduate","Business Degree",10,"50-99","Funded Startup","1",260,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.624,"Female","Has relevent experience","no_enrollment","Graduate","STEM",11,"50-99","Pvt Ltd",">4",74,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.91,"Male","Has relevent experience","no_enrollment","Phd","STEM",5,"100-500","Pvt Ltd","2",20,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.878,"Male","Has relevent experience","no_enrollment","Graduate","STEM",12,"100-500","Pvt Ltd","2",8,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",6,"100-500","Pvt Ltd","1",131,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.836,"Male","Has relevent experience","Full time course","Masters","STEM",7,"50-99","Pvt Ltd","1",45,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.693,"Male","Has relevent experience","Full time course","Graduate","STEM",11,"10-49","Pvt Ltd","2",109,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.855,"Male","Has relevent experience","no_enrollment","Graduate","Humanities",3,"100-500","Pvt Ltd","1",70,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.92,"Female","Has relevent experience","no_enrollment","Graduate","STEM",5,"100-500","NGO",">4",17,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.92,"Female","No relevent experience","no_enrollment","Masters","STEM",15,"50-99","Pvt Ltd","1",51,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.92,"Female","Has relevent experience","no_enrollment","Graduate","STEM",6,"50-99","Pvt Ltd","3",60,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.893,"Other","No relevent experience","no_enrollment","Phd","STEM",5,"1000-4999","Public Sector",">4",4,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.926,"Male","No relevent experience","no_enrollment","Graduate","STEM",12,"100-500","Pvt Ltd",">4",7,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.804,"Other","Has relevent experience","no_enrollment","Masters","STEM",5,"100-500","Pvt Ltd","3",164,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.666,"Male","Has relevent experience","no_enrollment","Graduate","STEM",20,"50-99","Pvt Ltd","4",290,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.804,"Male","No relevent experience","no_enrollment","High School","STEM",2,"<10","NGO","never",145,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.92,"Other","No relevent experience","no_enrollment","Phd","STEM",5,"50-99","Pvt Ltd","1",70,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.624,"Male","No relevent experience","no_enrollment","Primary School","STEM",3,"50-99","Pvt Ltd","1",24,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.92,"Male","No relevent experience","no_enrollment","Masters","Humanities",3,"10000+","Pvt Ltd","1",133,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0.55,"Other","No relevent experience","Full time course","Graduate","STEM",2,"50-99","Pvt Ltd","1",20,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",10,"<10","Funded Startup","1",76,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.698,"Female","No relevent experience","Full time course","Masters","STEM",5,"50-99","Pvt Ltd","4",21,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.624,"Female","Has relevent experience","no_enrollment","Graduate","Other",8,"5000-9999","Pvt Ltd","2",34,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0.92,"Male","No relevent experience","no_enrollment","Graduate","STEM",9,"<10","Pvt Ltd","2",15,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.866,"Male","No relevent experience","no_enrollment","Graduate","STEM",5,"50-99","Pvt Ltd",">4",156,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",5,"5000-9999","Pvt Ltd",">4",15,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0.926,"Other","Has relevent experience","no_enrollment","Masters","STEM",5,"50-99","Pvt Ltd","never",120,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.769,"Other","Has relevent experience","no_enrollment","Graduate","No Major",14,"10000+","Pvt Ltd",">4",47,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0.754,"Male","Has relevent experience","no_enrollment","Graduate","STEM",12,"50-99","Pvt Ltd","2",100,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.855,"Male","Has relevent experience","Part time course","Graduate","STEM",6,"500-999","Pvt Ltd","never",102,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.92,"Male","No relevent experience","no_enrollment","High School","STEM",4,"50-99","Pvt Ltd","never",52,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.926,"Other","Has relevent experience","no_enrollment","High School","STEM",9,"10-49","Pvt Ltd","4",39,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.92,"Male","Has relevent experience","Full time course","High School","STEM",4,"50-99","Pvt Ltd","1",112,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.92,"Male","No relevent experience","no_enrollment","Phd","STEM",5,"50-99","Pvt Ltd",">4",14,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.91,"Other","Has relevent experience","no_enrollment","Primary School","STEM",11,"50-99","Pvt Ltd","1",4,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.91,"Other","Has relevent experience","no_enrollment","Masters","Arts",5,"1000-4999","NGO",">4",55,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM",6,"10000+","Pvt Ltd","4",49,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM",15,"50-99","Pvt Ltd",">4",72,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.925,"Male","Has relevent experience","Full time course","Graduate","STEM",14,"5000-9999","Pvt Ltd","3",141,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0.926,"Male","No relevent experience","no_enrollment","High School","STEM",6,"50-99","Pvt Ltd","never",28,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",13,"10000+","Pvt Ltd","1",6,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0.92,"Male","Has relevent experience","no_enrollment","Graduate","No Major",17,"5000-9999","Pvt Ltd","1",125,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0.939,"Other","Has relevent experience","no_enrollment","Graduate","STEM",5,"50-99","Pvt Ltd","never",326,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.92,"Male","Has relevent experience","no_enrollment","Graduate","Other",5,"100-500","Pvt Ltd","2",33,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.804,"Other","No relevent experience","no_enrollment","Masters","STEM",6,"10000+","Pvt Ltd",">4",40,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0.92,"Other","Has relevent experience","no_enrollment","Graduate","STEM",18,"50-99","Pvt Ltd","1",198,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.92,"Female","Has relevent experience","no_enrollment","Masters","STEM",15,"10000+","Pvt Ltd",">4",55,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0.698,"Male","No relevent experience","no_enrollment","Graduate","STEM",5,"500-999","Pvt Ltd",">4",32,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.92,"Male","Has relevent experience","no_enrollment","Graduate","Arts",5,"100-500","Pvt Ltd",">4",11,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.754,"Male","Has relevent experience","no_enrollment","Graduate","STEM",5,"<10","Pvt Ltd","1",41,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",5,"10000+","Public Sector",">4",87,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0.855,"Male","Has relevent experience","no_enrollment","Masters","STEM",10,"100-500","Pvt Ltd","4",114,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.698,"Other","Has relevent experience","no_enrollment","Primary School","STEM",5,"50-99","Pvt Ltd",">4",33,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.698,"Male","Has relevent experience","Part time course","Masters","STEM",5,"<10","Early Stage Startup","1",15,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.91,"Other","No relevent experience","Full time course","High School","STEM",3,"50-99","Pvt Ltd","1",8,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.878,"Female","Has relevent experience","Part time course","High School","STEM",2,"100-500","NGO","1",22,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",5,"5000-9999","Pvt Ltd","4",13,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0.949,"Male","Has relevent experience","no_enrollment","Graduate","STEM",5,"<10","Public Sector","1",246,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",9,"10-49","Pvt Ltd","1",22,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",5,"<10","Funded Startup","1",81,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.776,"Other","Has relevent experience","Full time course","Graduate","STEM",4,"10-49","Funded Startup","1",11,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.698,"Male","No relevent experience","Full time course","Graduate","STEM",5,"5000-9999","Pvt Ltd","1",24,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",5,"100-500","Funded Startup","1",50,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.924,"Male","No relevent experience","Full time course","High School","STEM",6,"50-99","Pvt Ltd","never",15,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.939,"Male","Has relevent experience","no_enrollment","Masters","STEM",5,"10-49","Pvt Ltd",">4",31,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.926,"Male","Has relevent experience","no_enrollment","Masters","STEM",5,"50-99","Pvt Ltd","never",84,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.897,"Male","Has relevent experience","Part time course","Graduate","STEM",4,"10000+","Pvt Ltd","1",42,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0.624,"Other","Has relevent experience","no_enrollment","Graduate","STEM",10,"10-49","Pvt Ltd",">4",105,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.92,"Female","Has relevent experience","no_enrollment","Graduate","STEM",5,"50-99","Pvt Ltd",">4",72,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.789,"Male","Has relevent experience","no_enrollment","Graduate","STEM",14,"10-49","Pvt Ltd",">4",42,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.698,"Male","Has relevent experience","no_enrollment","Graduate","STEM",15,"50-99","Early Stage Startup","1",152,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",12,"10000+","Pvt Ltd","1",60,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0.624,"Male","No relevent experience","Full time course","Masters","STEM",2,"50-99","Pvt Ltd","never",8,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.91,"Male","No relevent experience","Full time course","Masters","STEM",13,"50-99","Pvt Ltd","3",17,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.923,"Male","No relevent experience","no_enrollment","High School","STEM",1,"50-99","Pvt Ltd","1",33,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.91,"Male","Has relevent experience","no_enrollment","Masters","STEM",4,"100-500","Funded Startup","never",38,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.92,"Male","Has relevent experience","no_enrollment","Graduate","Humanities",14,"<10","Early Stage Startup","2",178,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",15,"50-99","Pvt Ltd","1",11,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.893,"Male","Has relevent experience","no_enrollment","High School","STEM",5,"50-99","Pvt Ltd","never",87,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.802,"Male","Has relevent experience","no_enrollment","Graduate","STEM",13,"50-99","Pvt Ltd","never",84,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.884,"Male","Has relevent experience","no_enrollment","Graduate","STEM",5,"100-500","Early Stage Startup","2",32,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.887,"Other","Has relevent experience","no_enrollment","Masters","STEM",9,"100-500","Pvt Ltd","1",31,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.624,"Male","No relevent experience","no_enrollment","Graduate","STEM",2,"500-999","Public Sector","1",39,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.775,"Other","Has relevent experience","no_enrollment","Graduate","STEM",7,"10-49","Pvt Ltd","1",12,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
